"X0"
87.843250736594
79.6247823990356
80.5746540981109
75.109319413869
70.7934519827586
76.205843256475
81.4141518557634
84.2626576608187
92.6988837955298
104.723250570972
115.702529320869
123.553884846979
128.004175321552
125.91752025077
118.287737738885
115.594099097473
109.385934943728
113.682025815648
119.870576313406
127.237808985133
130.564925239107
131.294104088581
128.267123418556
124.319500415973
109.756849048517
95.0954812821612
81.2363603936587
61.3127841533718
53.6609006029955
53.0108212092785
52.3081679367607
50.640362679731
60.2451066826215
70.7456619592281
78.6725129832324
79.5193760940919
