"X0"
34.1315978453365
41.0112479154347
56.1506550662311
75.6181680342651
94.9324184336352
109.334541844612
120.996549678726
125.654820826475
128.850957448178
127.393061992443
125.719000739927
119.077892207053
113.107035202086
113.619099522293
113.057011727079
112.614009225092
130.078561126374
120.334865740741
136.52110483871
145.886852272727
